sample_id,image_path,label,stage
63438,153038.jpg,7138,train
63439,195232.jpg,8736,train
63440,138222.jpg,1714,val
63441,166222.jpg,4458,test
63442,083793.jpg,5071,train
63443,172641.jpg,4518,val
63444,083449.jpg,1261,test
63445,199195.jpg,10006,test
63446,103821.jpg,3188,train
63447,009943.jpg,2550,test
63448,183593.jpg,9098,train
63449,196740.jpg,6225,train
63450,051632.jpg,3795,test
63451,155341.jpg,4419,train
63452,101849.jpg,4163,train
63453,173957.jpg,1882,train
63454,122877.jpg,3432,train
63455,049663.jpg,1281,test
63456,190068.jpg,5563,train
63457,081346.jpg,6452,train
63458,201490.jpg,8355,train
63459,160773.jpg,32,train
63460,036980.jpg,4547,train
63461,199757.jpg,9807,test
63462,198808.jpg,6177,train
63463,190688.jpg,8611,train
63464,128289.jpg,1033,val
63465,179266.jpg,1587,train
63466,153058.jpg,2193,train
63467,046250.jpg,495,train
63468,123816.jpg,8721,test
63469,133477.jpg,10176,test
63470,150358.jpg,4352,train
63471,150332.jpg,2073,train
63472,172074.jpg,1590,test
63473,108986.jpg,3017,train
63474,081180.jpg,7467,test
63475,088845.jpg,3701,test
63476,017269.jpg,1454,val
63477,181525.jpg,2523,val
63478,026235.jpg,199,val
63479,111752.jpg,5901,train
63480,059635.jpg,4472,train
63481,065400.jpg,3980,val
63482,194147.jpg,8787,train
63483,166007.jpg,2182,train
63484,076188.jpg,6180,test
63485,079857.jpg,2518,val
63486,159273.jpg,7427,test
63487,153319.jpg,3280,test
63488,119203.jpg,1998,val
63489,164451.jpg,2973,train
63490,198224.jpg,6958,val
63491,100647.jpg,4852,train
63492,034797.jpg,987,train
63493,042538.jpg,1614,val
63494,111332.jpg,4960,test
63495,127189.jpg,8685,val
63496,038209.jpg,1370,train
63497,143270.jpg,3270,train
63498,010179.jpg,2534,train
63499,174233.jpg,3028,train
63500,128080.jpg,6214,train
63501,196299.jpg,6225,train
63502,141456.jpg,2522,train
63503,089353.jpg,8817,val
63504,123199.jpg,4672,train
63505,188412.jpg,6886,train
63506,164939.jpg,1498,train
63507,197395.jpg,6135,test
63508,068706.jpg,3357,val
63509,141695.jpg,3858,train
63510,069404.jpg,8393,train
63511,149686.jpg,2307,val
63512,144029.jpg,8702,val
63513,067066.jpg,1490,train
63514,010937.jpg,1103,test
63515,195110.jpg,8951,train
63516,090131.jpg,4950,train
63517,026898.jpg,4747,train
63518,044050.jpg,8916,train
63519,118914.jpg,7719,val
63520,030705.jpg,1875,train
63521,079526.jpg,10089,train
63522,077547.jpg,8706,test
63523,102913.jpg,1187,train
63524,098173.jpg,8632,val
63525,121438.jpg,9054,train
63526,014098.jpg,10023,test
63527,069496.jpg,7541,val
63528,038058.jpg,1815,train
63529,035578.jpg,6002,test
63530,017520.jpg,1960,val
63531,076746.jpg,5088,train
63532,036042.jpg,4146,train
63533,138585.jpg,5291,test
63534,014265.jpg,2761,test
63535,013131.jpg,6163,train
63536,201767.jpg,7362,train
63537,099424.jpg,1566,train
63538,121344.jpg,2861,train
63539,093593.jpg,3294,train
63540,173125.jpg,2547,train
63541,110006.jpg,4914,train
63542,011776.jpg,4832,train
63543,044366.jpg,5125,train
63544,162024.jpg,6631,train
63545,197561.jpg,5446,train
63546,028762.jpg,5951,test
63547,067664.jpg,6714,train
63548,172597.jpg,4147,test
63549,191206.jpg,8951,test
63550,034314.jpg,6922,train
63551,193413.jpg,6657,train
63552,081958.jpg,1984,train
63553,008215.jpg,7460,test
63554,084202.jpg,6161,train
63555,124001.jpg,1423,train
63556,004093.jpg,7294,train
63557,029506.jpg,8469,test
63558,132787.jpg,987,train
63559,069957.jpg,5025,train
63560,121907.jpg,4338,train
63561,190199.jpg,10077,train
63562,036960.jpg,1489,train
63563,129365.jpg,5704,train
63564,056876.jpg,8529,train
63565,107041.jpg,7154,train
63566,123268.jpg,3410,test
63567,072213.jpg,3207,train
63568,068390.jpg,6318,train
63569,015968.jpg,1535,train
63570,002353.jpg,4138,train
63571,045445.jpg,9040,train
63572,017199.jpg,3911,train
63573,059695.jpg,5928,train
63574,181583.jpg,2411,train
63575,168168.jpg,4049,train
63576,117230.jpg,2017,train
63577,201865.jpg,9256,val
63578,001609.jpg,801,val
63579,078425.jpg,9731,val
63580,025385.jpg,8868,train
63581,069674.jpg,5028,test
63582,121062.jpg,1912,test
63583,083605.jpg,7768,train
63584,126092.jpg,4798,test
63585,028058.jpg,3198,train
63586,041154.jpg,5239,test
63587,029206.jpg,3620,train
63588,005696.jpg,3185,val
63589,026266.jpg,394,test
63590,192523.jpg,6789,test
63591,016299.jpg,4671,train
63592,045349.jpg,1474,train
63593,022813.jpg,5365,train
63594,161991.jpg,6207,train
63595,171014.jpg,3040,train
63596,042409.jpg,3670,test
63597,022580.jpg,494,train
63598,007287.jpg,10089,train
63599,114021.jpg,742,train
63600,110482.jpg,5092,train
63601,021683.jpg,6353,val
63602,022656.jpg,3149,test
63603,158859.jpg,8032,train
63604,126275.jpg,1852,train
63605,013604.jpg,6340,train
63606,173101.jpg,2823,train
63607,101111.jpg,10093,test
63608,094493.jpg,5922,val
63609,079697.jpg,4252,test
63610,172085.jpg,4055,train
63611,139592.jpg,4860,train
63612,072083.jpg,1446,train
63613,070154.jpg,9984,test
63614,050301.jpg,6286,test
63615,141097.jpg,8868,val
63616,072175.jpg,9787,train
63617,085838.jpg,394,val
63618,090919.jpg,5452,train
63619,138036.jpg,6143,train
63620,034240.jpg,9646,val
63621,063359.jpg,4691,test
63622,188099.jpg,5676,train
63623,026535.jpg,2643,test
63624,080457.jpg,1874,train
63625,072458.jpg,8521,train
63626,163583.jpg,4210,test
63627,058866.jpg,3614,train
63628,179311.jpg,1755,train
63629,189555.jpg,6708,train
63630,084171.jpg,6662,test
63631,040333.jpg,4959,test
63632,059104.jpg,305,test
63633,015674.jpg,467,train
63634,038019.jpg,9114,test
63635,068589.jpg,5073,test
63636,151735.jpg,7369,val
63637,083175.jpg,2353,train
63638,044583.jpg,3480,train
63639,130416.jpg,9945,train
63640,116173.jpg,6474,test
63641,138268.jpg,1092,train
63642,082685.jpg,679,train
63643,025935.jpg,8916,test
63644,099058.jpg,2602,train
63645,049863.jpg,1496,train
63646,067626.jpg,6719,train
63647,042553.jpg,1871,train
63648,174022.jpg,4834,train
63649,182780.jpg,9010,val
63650,031310.jpg,4648,train
63651,066101.jpg,1574,train
63652,184257.jpg,8495,test
63653,109186.jpg,8504,test
63654,143750.jpg,8011,train
63655,103933.jpg,8636,train
63656,126339.jpg,4636,val
63657,061292.jpg,1793,train
63658,001976.jpg,4744,test
63659,140999.jpg,4849,train
63660,091558.jpg,8341,test
63661,041861.jpg,8654,train
63662,120902.jpg,8121,val
63663,063533.jpg,3875,train
63664,167282.jpg,3826,train
63665,023524.jpg,6995,train
63666,189446.jpg,8931,train
63667,066790.jpg,1392,train
63668,000860.jpg,3404,test
63669,114860.jpg,973,test
63670,134174.jpg,348,train
63671,159644.jpg,8667,test
63672,167147.jpg,1698,test
63673,000588.jpg,3129,train
63674,200608.jpg,5218,train
63675,101179.jpg,8656,val
63676,112845.jpg,1204,val
63677,139310.jpg,9719,test
63678,147063.jpg,1035,val
63679,127169.jpg,5449,train
63680,010261.jpg,1998,train
63681,082898.jpg,4061,val
63682,098754.jpg,6142,val
63683,030713.jpg,3436,val
63684,055233.jpg,5207,val
63685,046591.jpg,6137,train
63686,148900.jpg,5705,train
63687,037955.jpg,3336,test
63688,161612.jpg,534,train
63689,013884.jpg,94,val
63690,121708.jpg,2483,val
63691,141337.jpg,7764,train
63692,022949.jpg,5473,test
63693,005883.jpg,5303,train
63694,089323.jpg,4960,train
63695,081559.jpg,8748,train
63696,113241.jpg,2261,train
63697,121966.jpg,5611,train
63698,148832.jpg,6161,val
63699,185102.jpg,7910,val
63700,097263.jpg,8679,train
63701,069471.jpg,7361,train
63702,034968.jpg,1947,train
63703,091312.jpg,1489,train
63704,047063.jpg,4161,test
63705,014108.jpg,6066,train
63706,096978.jpg,8454,train
63707,140262.jpg,9116,train
63708,031447.jpg,4620,train
63709,195602.jpg,5520,val
63710,165578.jpg,1210,train
63711,028466.jpg,8460,train
63712,001218.jpg,6059,val
63713,026611.jpg,4573,train
63714,150514.jpg,4816,val
63715,122919.jpg,1936,train
63716,010017.jpg,2792,train
63717,196674.jpg,8985,test
63718,198631.jpg,6494,val
63719,048872.jpg,3449,train
63720,106528.jpg,6725,train
63721,068513.jpg,2249,train
63722,085664.jpg,9669,test
63723,174499.jpg,4049,train
63724,095638.jpg,2792,test
63725,097319.jpg,5688,train
63726,102547.jpg,8742,val
63727,075005.jpg,5474,train
63728,128382.jpg,2573,train
63729,106708.jpg,10144,val
63730,097122.jpg,7071,train
63731,162630.jpg,7187,train
63732,008026.jpg,993,train
63733,179546.jpg,4213,train
63734,119998.jpg,2307,train
63735,106329.jpg,10135,train
63736,085983.jpg,10033,test
63737,145923.jpg,1287,train
63738,133751.jpg,8939,train
63739,069343.jpg,661,train
63740,023663.jpg,5901,train
63741,023380.jpg,8511,train
63742,112918.jpg,8825,train
63743,136091.jpg,800,test
63744,016686.jpg,9401,val
63745,105171.jpg,4549,train
63746,196936.jpg,6230,train
63747,025559.jpg,8832,train
63748,106123.jpg,6343,val
63749,174117.jpg,1032,train
63750,109085.jpg,8578,train
63751,085579.jpg,4593,val
63752,182042.jpg,1032,test
63753,119985.jpg,7406,train
63754,015020.jpg,9179,val
63755,191211.jpg,8789,train
63756,050128.jpg,4825,train
63757,142988.jpg,8710,train
63758,124219.jpg,1731,test
63759,056227.jpg,1023,train
63760,101177.jpg,9155,val
63761,055013.jpg,1994,train
63762,053746.jpg,7524,train
63763,175732.jpg,2398,train
63764,014648.jpg,3175,train
63765,063919.jpg,4876,train
63766,059369.jpg,4268,train
63767,191871.jpg,6411,train
63768,037794.jpg,3664,test
63769,005134.jpg,3080,train
63770,101975.jpg,3575,train
63771,180009.jpg,1321,train
63772,202401.jpg,5158,train
63773,007760.jpg,3994,train
63774,002857.jpg,6065,train
63775,128108.jpg,1472,test
63776,146389.jpg,8528,train
63777,071965.jpg,3491,train
63778,048576.jpg,7083,val
63779,008878.jpg,3600,train
63780,174969.jpg,3033,test
63781,178556.jpg,1044,train
63782,059810.jpg,3280,train
63783,116278.jpg,7418,train
63784,187583.jpg,5218,train
63785,146021.jpg,3238,train
63786,085064.jpg,10055,train
63787,202539.jpg,6411,train
63788,086039.jpg,6443,test
63789,022408.jpg,8664,test
63790,126317.jpg,417,val
63791,145971.jpg,7071,train
63792,082408.jpg,1467,train
63793,195095.jpg,7206,train
63794,164128.jpg,235,train
63795,044848.jpg,3212,test
63796,196414.jpg,9276,train
63797,044812.jpg,4304,train
63798,043377.jpg,1844,test
63799,034563.jpg,7371,train
63800,169768.jpg,1059,val
63801,155239.jpg,562,train
63802,169341.jpg,2846,train
63803,190983.jpg,10102,train
63804,022953.jpg,9915,test
63805,115903.jpg,8424,train
63806,005525.jpg,9924,test
63807,172367.jpg,4049,train
63808,085072.jpg,5178,train
63809,145421.jpg,4068,train
63810,195564.jpg,8709,val
63811,073106.jpg,5635,test
63812,185581.jpg,5799,train
63813,029664.jpg,5342,test
63814,158556.jpg,5982,train
63815,038713.jpg,6397,train
63816,190473.jpg,8717,train
63817,171356.jpg,4643,train
63818,111371.jpg,5551,train
63819,166541.jpg,4183,train
63820,005894.jpg,4914,train
63821,137419.jpg,5787,train
63822,130836.jpg,2612,train
63823,120565.jpg,7353,train
63824,125834.jpg,6155,train
63825,049870.jpg,5703,val
63826,137264.jpg,2125,train
63827,180719.jpg,3330,val
63828,000056.jpg,545,test
63829,181497.jpg,468,val
63830,177387.jpg,2973,val
63831,027983.jpg,1696,train
63832,192636.jpg,8965,train
63833,095673.jpg,2110,train
63834,169994.jpg,4110,train
63835,009175.jpg,1585,val
63836,138913.jpg,6688,train
63837,091383.jpg,417,train
63838,093772.jpg,2464,test
63839,145298.jpg,8660,train
63840,145668.jpg,9986,train
63841,157029.jpg,9027,test
63842,033162.jpg,4863,test
63843,166652.jpg,4077,val
63844,110741.jpg,8275,train
63845,161740.jpg,47,test
63846,052937.jpg,4447,train
63847,158295.jpg,66,val
63848,010632.jpg,6128,test
63849,044244.jpg,1991,val
63850,059073.jpg,8424,train
63851,144649.jpg,10008,val
63852,134035.jpg,1817,train
63853,019436.jpg,3575,val
63854,094998.jpg,5018,train
63855,019576.jpg,1335,train
63856,132217.jpg,4944,val
63857,059079.jpg,9187,test
63858,110538.jpg,3882,val
63859,133834.jpg,9915,train
63860,000855.jpg,3090,train
63861,013645.jpg,3745,train
63862,056407.jpg,9790,train
63863,006898.jpg,4410,train
63864,110367.jpg,6079,test
63865,101943.jpg,10134,train
63866,167793.jpg,1210,train
63867,045191.jpg,2079,train
63868,078975.jpg,122,train
63869,126398.jpg,4257,train
63870,194012.jpg,7245,train
63871,031161.jpg,2240,val
63872,053239.jpg,1757,train
63873,180195.jpg,4580,test
63874,014203.jpg,8460,train
63875,109323.jpg,7203,train
63876,003357.jpg,9685,val
63877,038292.jpg,7302,train
63878,188265.jpg,8572,train
63879,132088.jpg,9790,train
63880,114950.jpg,4692,train
63881,073565.jpg,8032,train
63882,103622.jpg,2011,train
63883,000168.jpg,2463,test
63884,075435.jpg,1888,train
63885,188197.jpg,5281,train
63886,152763.jpg,1209,train
63887,199904.jpg,9178,train
63888,186216.jpg,6708,val
63889,065429.jpg,1228,train
63890,131935.jpg,2882,val
63891,173871.jpg,2860,train
63892,200561.jpg,8245,train
63893,120908.jpg,7238,test
63894,085909.jpg,4908,train
63895,155086.jpg,3980,test
63896,144591.jpg,7764,train
63897,198057.jpg,9768,train
63898,016384.jpg,8879,train
63899,027359.jpg,3317,train
63900,011558.jpg,1660,train
63901,169034.jpg,2398,val
63902,028409.jpg,4647,train
63903,058425.jpg,10021,train
63904,146385.jpg,6645,test
63905,108555.jpg,1691,train
63906,044686.jpg,9843,val
63907,041576.jpg,5234,train
63908,171761.jpg,2373,train
63909,017897.jpg,3294,train
63910,056328.jpg,8470,test
63911,183600.jpg,8709,train
63912,155068.jpg,9818,train
63913,099753.jpg,7424,train
63914,183256.jpg,6992,test
63915,114724.jpg,1213,train
63916,038047.jpg,10086,test
63917,145023.jpg,2168,train
63918,016029.jpg,2110,val
63919,100235.jpg,7244,test
63920,060656.jpg,6368,train
63921,200851.jpg,6809,train
63922,000249.jpg,7071,train
63923,048920.jpg,2067,val
63924,041290.jpg,7138,train
63925,078462.jpg,1050,train
63926,019563.jpg,3248,train
63927,098632.jpg,7237,train
63928,177592.jpg,4560,val
63929,125189.jpg,2433,train
63930,143999.jpg,6736,val
63931,075863.jpg,5264,train
63932,057697.jpg,5340,train
63933,055556.jpg,1639,val
63934,113898.jpg,5896,test
63935,128904.jpg,1568,train
63936,103860.jpg,6058,train
63937,025918.jpg,1113,train
63938,035644.jpg,10010,train
63939,028671.jpg,1181,train
63940,035353.jpg,10093,test
63941,005110.jpg,94,test
63942,064336.jpg,7632,train
63943,189228.jpg,8853,val
63944,193947.jpg,10102,train
63945,031263.jpg,2602,train
63946,128062.jpg,8148,train
63947,089343.jpg,6043,train
63948,103363.jpg,4251,train
63949,083070.jpg,1348,train
63950,110005.jpg,4220,val
63951,022641.jpg,4905,train
63952,174780.jpg,3028,val
63953,029013.jpg,1180,train
63954,114414.jpg,3670,test
63955,124313.jpg,8564,val
63956,134597.jpg,2897,train
63957,061972.jpg,9542,train
63958,107851.jpg,4860,train
63959,153278.jpg,10174,train
63960,081367.jpg,7261,test
63961,176864.jpg,3782,val
63962,193374.jpg,6074,train
63963,025144.jpg,10032,train
63964,024675.jpg,3148,train
63965,189606.jpg,8659,train
63966,135575.jpg,9808,train
63967,035954.jpg,5161,train
63968,070720.jpg,4290,train
63969,117526.jpg,2429,train
63970,059163.jpg,5140,val
63971,069854.jpg,4814,train
63972,035782.jpg,1061,train
63973,125167.jpg,1250,train
63974,019652.jpg,9137,train
63975,165372.jpg,1032,train
63976,123654.jpg,3643,train
63977,091889.jpg,8529,train
63978,143873.jpg,6387,train
63979,064822.jpg,8747,train
63980,100648.jpg,5780,train
63981,118093.jpg,5204,train
63982,179571.jpg,1588,val
63983,180697.jpg,1188,train
63984,161748.jpg,1784,val
63985,030030.jpg,2425,train
63986,012844.jpg,6065,train
63987,129404.jpg,801,train
63988,019743.jpg,8431,train
63989,114725.jpg,6367,train
63990,060997.jpg,8722,train
63991,027340.jpg,5311,train
63992,059521.jpg,6452,val
63993,140198.jpg,4357,train
63994,044750.jpg,5582,train
63995,115542.jpg,2892,train
63996,169751.jpg,3117,train
63997,103090.jpg,59,test
63998,188920.jpg,7573,train
63999,028283.jpg,5391,test
64000,027319.jpg,10167,test
64001,025175.jpg,4889,train
64002,108893.jpg,2296,val
64003,148881.jpg,4373,train
64004,154453.jpg,4720,train
64005,048422.jpg,951,val
64006,057559.jpg,6359,train
64007,005874.jpg,4166,train
64008,117212.jpg,5127,val
64009,177006.jpg,499,train
64010,178811.jpg,114,train
64011,155386.jpg,6263,train
64012,110848.jpg,4549,train
64013,097336.jpg,5469,train
64014,096419.jpg,5452,train
64015,006263.jpg,1985,test
64016,119950.jpg,7680,test
64017,149741.jpg,4876,train
64018,115135.jpg,8638,train
64019,182062.jpg,986,val
64020,171442.jpg,3768,train
64021,030852.jpg,8910,val
64022,131108.jpg,1603,val
64023,027933.jpg,8987,val
64024,100541.jpg,7386,test
64025,126040.jpg,5200,train
64026,174340.jpg,1455,train
64027,019686.jpg,7222,train
64028,077398.jpg,3895,train
64029,049305.jpg,5210,test
64030,157199.jpg,8643,train
64031,182718.jpg,6399,train
64032,018057.jpg,8626,train
64033,142764.jpg,6110,train
64034,006022.jpg,8842,train
64035,122616.jpg,6180,test
64036,107502.jpg,5310,train
64037,195583.jpg,8985,train
64038,116843.jpg,1812,train
64039,097162.jpg,2792,train
64040,170126.jpg,4055,test
64041,052063.jpg,5135,train
64042,032497.jpg,7174,train
64043,041958.jpg,8558,train
64044,043917.jpg,38,test
64045,115678.jpg,5320,train
64046,123908.jpg,7186,val
64047,151881.jpg,3080,train
64048,167727.jpg,2303,test
64049,011281.jpg,1275,test
64050,002077.jpg,6688,test
64051,145783.jpg,78,test
64052,200806.jpg,9010,train
64053,145089.jpg,4521,train
64054,118401.jpg,7418,train
64055,185358.jpg,6956,test
64056,051621.jpg,10080,test
64057,023092.jpg,5901,val
64058,201546.jpg,9798,test
64059,124965.jpg,4165,train
64060,083062.jpg,8989,val
64061,082842.jpg,7513,train
64062,046974.jpg,5181,train
64063,178093.jpg,4696,test
64064,019349.jpg,8832,train
64065,071460.jpg,8618,train
64066,002207.jpg,5007,test
64067,070048.jpg,6532,test
64068,004154.jpg,4478,train
64069,087443.jpg,17,train
64070,169954.jpg,3111,train
64071,143186.jpg,7180,train
64072,030312.jpg,8785,train
64073,102504.jpg,9794,val
64074,015663.jpg,4693,train
64075,197144.jpg,10062,train
64076,050269.jpg,1559,train
64077,128822.jpg,38,val
64078,099093.jpg,2070,train
64079,060412.jpg,4410,train
64080,179260.jpg,1291,train
64081,179471.jpg,1018,val
64082,178191.jpg,3111,train
64083,036379.jpg,1322,test
64084,017403.jpg,5020,train
64085,180627.jpg,4183,train
64086,034647.jpg,4255,train
64087,136517.jpg,1986,train
64088,054910.jpg,2011,train
64089,199288.jpg,5774,train
64090,090524.jpg,6165,train
64091,073993.jpg,4099,train
64092,053469.jpg,5883,train
64093,100938.jpg,8968,val
64094,143421.jpg,1648,test
64095,060411.jpg,1629,train
64096,068624.jpg,5921,val
64097,026628.jpg,4150,train
64098,124662.jpg,6565,val
64099,161478.jpg,6596,train
64100,107954.jpg,6087,train
64101,073639.jpg,6585,test
64102,134408.jpg,4068,train
64103,045013.jpg,9031,train
64104,029056.jpg,5423,train
64105,065435.jpg,1805,train
64106,020963.jpg,7237,train
64107,085006.jpg,4153,train
64108,199368.jpg,9983,train
64109,200390.jpg,5946,test
64110,144959.jpg,5386,test
64111,121417.jpg,2930,train
64112,105927.jpg,6936,train
64113,033614.jpg,6443,train
64114,199228.jpg,5545,train
64115,043137.jpg,6492,train
64116,197451.jpg,8931,train
64117,067647.jpg,1246,val
64118,079642.jpg,3895,val
64119,106733.jpg,7233,train
64120,066368.jpg,4551,train
64121,170358.jpg,1590,train
64122,089307.jpg,4286,train
64123,091428.jpg,7335,train
64124,040200.jpg,8842,val
64125,085172.jpg,7317,val
64126,075126.jpg,3469,train
64127,100903.jpg,2910,train
64128,166614.jpg,4453,train
64129,132340.jpg,5200,train
64130,058870.jpg,8380,train
64131,090462.jpg,301,train
64132,076479.jpg,8643,val
64133,169579.jpg,4276,test
64134,000160.jpg,1435,val
64135,001958.jpg,2443,train
64136,175680.jpg,2860,val
64137,068246.jpg,1657,train
64138,106179.jpg,5902,train
64139,110484.jpg,2524,train
64140,132022.jpg,4031,train
64141,172156.jpg,2860,val
64142,136540.jpg,5303,train
64143,011400.jpg,10130,val
64144,042122.jpg,9808,val
64145,184212.jpg,10047,train
64146,143839.jpg,6555,val
64147,155600.jpg,2472,train
64148,191026.jpg,7707,train
64149,139253.jpg,10089,test
64150,061403.jpg,1566,train
64151,007280.jpg,1382,train
64152,115538.jpg,199,test
64153,121250.jpg,2419,train
64154,188095.jpg,7438,train
64155,093291.jpg,6151,train
64156,088570.jpg,6241,train
64157,170730.jpg,1136,train
64158,194152.jpg,5170,val
64159,011805.jpg,4483,train
64160,195300.jpg,8771,train
64161,170062.jpg,4465,train
64162,057666.jpg,7796,train
64163,166729.jpg,1346,train
64164,037521.jpg,5264,train
64165,190387.jpg,8771,val
64166,088040.jpg,5566,train
64167,080278.jpg,6012,train
64168,009106.jpg,4421,test
64169,124106.jpg,2117,val
64170,050171.jpg,545,val
64171,025091.jpg,6633,train
64172,175995.jpg,4474,train
64173,186396.jpg,5471,train
64174,088106.jpg,8928,train
64175,109267.jpg,4908,val
64176,070052.jpg,6059,train
64177,071728.jpg,5552,train
64178,157745.jpg,9166,train
64179,143419.jpg,9119,val
64180,059093.jpg,4747,train
64181,157738.jpg,6165,train
64182,069743.jpg,9697,train
64183,176714.jpg,4493,train
64184,115888.jpg,3118,val
64185,133155.jpg,6548,val
64186,172516.jpg,1120,test
64187,127748.jpg,2602,test
64188,049123.jpg,4256,val
64189,004348.jpg,234,train
64190,029316.jpg,4991,val
64191,196441.jpg,5946,train
64192,101940.jpg,2960,test
64193,017493.jpg,6914,val
64194,031878.jpg,5246,val
64195,058465.jpg,7426,train
64196,062051.jpg,3188,train
64197,165124.jpg,1569,train
64198,067877.jpg,397,val
64199,091298.jpg,8926,test
64200,095337.jpg,1439,train
64201,059183.jpg,1944,train
64202,064023.jpg,8909,test
64203,161066.jpg,5566,test
64204,142115.jpg,4190,train
64205,161201.jpg,22,train
64206,017545.jpg,8727,test
64207,113680.jpg,6546,train
64208,109417.jpg,5338,test
64209,157325.jpg,9533,val
64210,108264.jpg,10032,train
64211,086151.jpg,6082,train
64212,163654.jpg,1542,train
64213,180302.jpg,4458,train
64214,004605.jpg,7408,train
64215,025353.jpg,676,val
64216,061128.jpg,5318,train
64217,003673.jpg,6354,train
64218,041239.jpg,5235,train
64219,004509.jpg,6631,test
64220,134509.jpg,6344,train
64221,070217.jpg,3697,train
64222,101636.jpg,3055,train
64223,134505.jpg,5340,train
64224,002862.jpg,1956,train
64225,100770.jpg,2509,test
64226,170362.jpg,4441,train
64227,108944.jpg,7353,train
64228,164611.jpg,4149,train
64229,146181.jpg,5903,val
64230,184917.jpg,8787,train
64231,022005.jpg,8796,val
64232,178509.jpg,4149,train
64233,031312.jpg,2249,val
64234,124803.jpg,8341,train
64235,077077.jpg,4112,train
64236,111249.jpg,6288,val
64237,182071.jpg,1715,test
64238,184256.jpg,5132,train
64239,089646.jpg,6415,test
64240,110279.jpg,8460,train
64241,003121.jpg,2550,val
64242,143652.jpg,9700,val
64243,057871.jpg,1336,train
64244,128385.jpg,6624,train
64245,188338.jpg,6407,train
64246,134578.jpg,6412,train
64247,175963.jpg,4441,train
64248,004558.jpg,1815,train
64249,194140.jpg,7095,train
64250,005338.jpg,494,test
64251,170541.jpg,2044,train
64252,005052.jpg,3357,train
64253,155047.jpg,8656,train
64254,100575.jpg,1614,train
64255,052954.jpg,1628,train
64256,117519.jpg,1537,train
64257,109529.jpg,2295,train
64258,096234.jpg,2337,train
64259,112440.jpg,1810,train
64260,056331.jpg,9685,train
64261,201343.jpg,5799,train
64262,145795.jpg,6440,train
64263,014906.jpg,2072,val
64264,199219.jpg,5113,train
64265,072866.jpg,8783,train
64266,030797.jpg,7120,val
64267,178808.jpg,4740,train
64268,051700.jpg,7151,train
64269,035015.jpg,6340,train
64270,030692.jpg,7867,test
64271,064419.jpg,5250,val
64272,038082.jpg,8412,train
64273,115235.jpg,8807,val
64274,093356.jpg,4808,train
64275,047526.jpg,9206,train
64276,064356.jpg,2078,train
64277,148250.jpg,6112,train
64278,033840.jpg,8692,train
64279,100727.jpg,8560,train
64280,183845.jpg,9086,test
64281,057825.jpg,2969,train
64282,083423.jpg,6112,val
64283,132897.jpg,3817,train
64284,042047.jpg,9987,val
64285,138673.jpg,2897,train
64286,044597.jpg,4924,val
64287,124508.jpg,6076,val
64288,126814.jpg,2813,val
64289,119100.jpg,142,train
64290,026854.jpg,3263,train
64291,170203.jpg,2810,test
64292,156534.jpg,7233,test
64293,199226.jpg,5774,test
64294,054017.jpg,4146,train
64295,184793.jpg,5298,val
64296,186660.jpg,8164,val
64297,050720.jpg,23,train
64298,146527.jpg,7145,train
64299,178332.jpg,235,train
64300,170953.jpg,4030,val
64301,070329.jpg,3847,train
64302,078858.jpg,918,train
64303,135001.jpg,2295,val
64304,106305.jpg,8430,test
64305,043280.jpg,8820,train
64306,003641.jpg,6043,train
64307,085278.jpg,220,train
64308,139427.jpg,9001,test
64309,183663.jpg,8728,test
64310,089260.jpg,1607,test
64311,100422.jpg,5198,train
64312,152400.jpg,8515,train
64313,100624.jpg,1993,test
64314,082666.jpg,9240,train
64315,141674.jpg,5040,train
64316,098942.jpg,4014,train
64317,113867.jpg,1175,val
64318,146378.jpg,2522,train
64319,057354.jpg,8454,train
64320,016134.jpg,10086,test
64321,173477.jpg,2546,train
64322,173569.jpg,1136,train
64323,173272.jpg,1210,train
64324,102985.jpg,1149,val
64325,117902.jpg,5029,train
64326,171249.jpg,235,test
64327,016202.jpg,10135,train
64328,188071.jpg,10090,test
64329,014709.jpg,2235,val
64330,015408.jpg,4431,train
64331,027517.jpg,1524,test
64332,067103.jpg,2055,test
64333,012011.jpg,4814,train
64334,022893.jpg,8875,val
64335,185057.jpg,6407,train
64336,192507.jpg,6299,train
64337,057140.jpg,4483,train
64338,037363.jpg,1960,train
64339,202074.jpg,8984,train
64340,088945.jpg,6163,train
64341,111926.jpg,417,val
64342,161865.jpg,4801,train
64343,175593.jpg,3619,test
64344,035122.jpg,10070,train
64345,066382.jpg,1499,train
64346,145412.jpg,8826,train
64347,027614.jpg,5173,val
64348,060290.jpg,1842,train
64349,091959.jpg,2611,train
64350,078050.jpg,8896,val
64351,200098.jpg,6080,train
64352,131764.jpg,7571,test
64353,006569.jpg,2221,train
64354,073916.jpg,7475,test
64355,010616.jpg,2938,train
64356,038378.jpg,6256,test
64357,185088.jpg,8786,train
64358,073284.jpg,5638,test
64359,170499.jpg,3182,train
64360,186628.jpg,8918,train
64361,175970.jpg,3330,train
64362,166596.jpg,1809,val
64363,072759.jpg,8660,train
64364,088563.jpg,2097,train
64365,190364.jpg,7438,train
64366,038512.jpg,5243,train
64367,170837.jpg,3826,train
64368,108245.jpg,9719,train
64369,049686.jpg,447,test
64370,033511.jpg,9601,test
64371,067145.jpg,4357,train
64372,187617.jpg,7226,train
64373,121503.jpg,5765,train
